state,age,i_urban,i_drive_to_work,i_physical_disability,socioeconomic_index,poverty_pct,i_female,i_male,i_grad_college,i_grad_highschool,i_married,i_married_mult,personal_income,personal_nonwage_income,i_health_insurance,i_moved_in_last_year,i_moved_out_of_state_in_last_year,lived_abroad_in_last_year,time_depart,time_arrive,time_commuting,education,ability,weights
AZ,59,1,1,TRUE,17.82,84,0,1,0,1,1,0,0.8,0,1,0,0,0,362,389,27,7,2539.9784751932675,3.560458504342984e-7
AZ,41,0,1,FALSE,0,220,0,1,1,1,1,0,6.6,0,1,0,0,0,482,494,12,11,7497.373226655629,2.954051131698299e-7
AZ,32,1,1,FALSE,46.67,382,1,0,0,1,1,0,4.6,0,1,0,0,0,347,409,62,7,-4375.36002520648,3.2807918923046457e-7
AZ,46,1,1,FALSE,46.07,501,1,0,1,1,0,0,9.41,0,1,0,0,0,482,514,32,11,1492.48004157377,2.930582300204548e-7
AZ,32,1,1,FALSE,26.39,153,0,1,0,1,0,0,2,0,0,0,0,0,935,964,29,6,-3416.344860937834,2.985133272818839e-7
AZ,64,1,1,TRUE,80.26,501,1,0,1,1,1,0,18.452,0,1,0,0,0,452,459,7,11,490.4668657778093,2.941179071506108e-7
AZ,38,1,1,FALSE,17.25,501,0,1,0,1,1,0,10,0,1,0,0,0,392,434,42,7,273.3845406984692,2.967238141422141e-7
AZ,25,1,1,FALSE,24.95,420,0,1,0,1,0,0,5.5,0,1,0,0,0,422,454,32,6,-254.1836257200921,3.094712380989988e-7
AZ,24,1,1,FALSE,42.69,352,1,0,1,1,1,0,2.5,0,1,0,0,0,497,524,27,10,4347.313473982267,2.994719886970585e-7
AZ,69,1,1,FALSE,25.45,353,1,0,0,1,0,0,3.1,0,1,0,0,0,815,834,19,8,2976.0963386808053,3.0370119206874804e-7
AZ,45,1,1,FALSE,53.79,501,0,1,1,1,0,0,8.4,0,1,0,0,0,407,484,77,10,-11.234579560879865,3.0724902910224844e-7
AZ,41,1,1,FALSE,36.09,501,0,1,1,1,1,0,10,0,1,0,0,0,482,504,22,10,4243.423419330837,2.932933950931204e-7
AZ,42,1,1,FALSE,22.44,273,0,1,0,1,0,0,3.6,0,0,1,0,0,467,489,22,7,2423.136542549444,2.935287421820871e-7
AZ,52,1,1,FALSE,58.54,501,0,1,1,1,1,0,38.9,0,1,0,0,0,512,544,32,10,143.35706429049606,3.176259486311274e-7
AZ,53,1,1,FALSE,38.51,501,0,1,0,1,1,0,7,0,1,0,0,0,407,414,7,7,-712.4226747430694,2.8885622354772593e-7
AZ,47,1,1,FALSE,47.88,265,0,1,0,1,1,1,9,0,1,1,1,0,302,324,22,6,-7270.897430777906,2.905999506440151e-7
AZ,65,1,1,FALSE,44.13,347,1,0,0,1,0,1,4.2,0,1,1,0,0,332,349,17,8,1825.1007228891322,2.952996613568557e-7
AZ,59,1,1,FALSE,17.25,66,1,0,0,1,0,0,0.88,0,1,0,0,0,362,399,37,7,2055.3187089443236,2.949446549550974e-7
AZ,51,0,1,FALSE,33.82,501,1,0,0,1,1,1,5,0,1,0,0,0,527,544,17,6,-4627.262047071492,2.993875124854189e-7
AZ,62,1,1,FALSE,33.82,501,0,1,1,1,1,1,6.7,0,1,0,0,0,332,379,47,10,6252.260259256564,3.138367485188793e-7
AZ,59,1,1,FALSE,21.41,78,1,0,0,1,0,1,1.03,0,1,1,0,0,422,469,47,7,1226.6279204128728,2.993519937081377e-7
AZ,38,1,1,FALSE,47.88,501,1,0,1,1,0,0,7.5,0,1,0,0,0,392,414,22,10,3608.6248755501456,2.967238141422141e-7
AZ,36,1,1,FALSE,24.6,135,0,1,0,1,1,0,3.5,0,1,0,0,0,347,359,12,6,191.65060990325674,3.0103615511112403e-7
AZ,39,1,1,FALSE,26.16,263,0,1,0,1,0,0,3.44,0,1,1,1,0,265,294,29,7,1794.4084989791954,3.067573027400987e-7
AZ,66,1,1,FALSE,50.01,501,1,0,1,1,0,0,6.39,0,1,0,0,0,542,579,37,11,2340.8427955259467,2.929407156962398e-7
AZ,62,1,1,FALSE,17.82,213,1,0,0,0,0,0,2.8,0,1,0,0,0,347,409,62,6,122.09870742691237,2.9684279223056096e-7
AZ,28,1,1,FALSE,48.34,325,0,1,1,1,0,0,4.3,0,1,1,0,0,422,454,32,10,1064.7588846601723,2.894363420163925e-7
AZ,45,1,1,FALSE,53.79,414,0,1,0,1,0,1,5.5,0,1,1,0,0,362,394,32,7,-7775.981182685704,2.935287421820871e-7
AZ,24,1,1,FALSE,27.07,500,0,1,0,1,0,0,1.5,0,1,0,0,0,785,804,19,8,4822.731478272326,2.96129613606193e-7
AZ,30,1,0,FALSE,18.84,194,0,1,0,1,0,0,0.88,0,1,0,0,0,357,374,17,7,846.5652351756307,3.082347674483405e-7
AZ,59,1,1,FALSE,36.19,501,0,1,0,1,1,0,13,0,1,0,0,0,275,294,19,6,-2398.6613560202386,2.929407156962398e-7
AZ,43,1,1,FALSE,36.72,340,0,1,0,1,0,0,4.5,0,1,0,0,0,295,359,64,6,-1837.425429393741,2.9518128010890897e-7
AZ,43,1,1,FALSE,27.09,472,0,1,0,1,0,0,8.2,0,1,0,0,0,347,379,32,6,-1836.1846411327642,2.9624836178526196e-7
AZ,42,0,1,FALSE,54.92,501,1,0,0,1,1,0,2.8,0,1,0,0,0,362,409,47,8,-3216.898210934429,3.034226375065549e-7
AZ,66,0,1,FALSE,38.51,501,0,1,0,1,1,0,11,0,1,0,0,0,245,259,14,7,-1387.0283809337707,3.0234934586701965e-7
AZ,34,1,1,FALSE,65.06,501,0,1,1,1,1,0,12.5,0,1,0,0,0,482,524,42,11,971.0601130602226,2.9815459345051283e-7
AZ,44,1,1,FALSE,47.88,501,0,1,1,1,1,0,39.1,0,1,0,0,0,392,419,27,11,6928.221964081051,2.905999506440151e-7
AZ,57,1,1,FALSE,27.84,330,1,0,0,0,0,0,1.92,0,0,0,0,0,512,519,7,4,-9887.53006317448,3.007950018252859e-7
AZ,29,1,1,FALSE,53.79,177,0,1,1,1,1,0,6,0,1,0,0,0,447,474,27,11,2708.6459970211326,2.939999829725506e-7
AZ,35,1,1,FALSE,25.83,152,0,1,0,1,0,0,2,0,1,0,0,0,342,354,12,7,3930.1758578145855,2.899012453707762e-7
AZ,40,1,1,FALSE,21.41,297,1,0,0,1,1,1,1.8,0,1,0,0,0,422,429,7,6,-958.8882405165432,3.29655863778697e-7
AZ,61,1,1,FALSE,30.61,440,0,1,0,1,1,0,5.94,0,1,0,0,0,302,334,32,6,-1790.6555196147383,2.957736445690321e-7
AZ,34,1,1,FALSE,31.27,241,0,1,0,1,0,0,3.2,0,1,1,1,0,422,429,7,6,-2641.195226216386,2.935287421820871e-7
AZ,33,1,1,FALSE,38.51,433,0,1,0,1,0,0,6,0,0,0,0,0,1025,1039,14,6,-3432.3032513250855,2.9518128010890897e-7
AZ,65,1,1,FALSE,34.6,501,1,0,1,1,1,0,0.95,0,1,0,0,0,635,639,4,10,4710.022914201072,3.0236583844851455e-7
AZ,55,1,1,TRUE,24.95,246,0,1,0,1,1,1,0.04,0,1,0,0,0,1025,1029,4,6,-793.6820816563632,2.9153408398383237e-7
AZ,28,1,1,FALSE,47.88,319,0,1,1,1,0,0,4.2,0,1,0,0,0,422,439,17,10,4208.3413874990365,2.954180884091153e-7
AZ,55,1,1,FALSE,58.26,244,1,0,1,1,1,0,4.16,0,1,0,0,0,452,464,12,10,934.84035915618006,2.9282324682331964e-7
AZ,25,1,0,FALSE,58.54,501,1,0,1,1,1,0,3.6,0,1,1,0,0,512,524,12,11,2863.2376408725395,2.9899228713406545e-7
AZ,37,1,1,FALSE,22.44,136,1,0,0,1,1,0,0.74,0,1,0,0,0,407,414,7,6,-296.74403403256656,3.0224472419843925e-7
AZ,54,1,1,FALSE,17.25,501,0,1,0,1,1,0,7.5,0,1,0,0,0,382,429,47,8,4775.199285526345,2.9141715915720684e-7
AZ,57,0,1,FALSE,30.61,501,0,1,0,1,1,0,13.58,0,1,0,0,0,332,349,17,6,-1790.6555196147383,2.977413550059713e-7
AZ,65,1,1,FALSE,29.71,279,1,0,1,1,1,0,1.06,0,1,0,0,0,437,444,7,11,9579.352751478615,2.9803510799368656e-7
AZ,55,1,1,FALSE,30.61,501,0,1,1,1,1,0,9,0,1,0,0,0,245,274,29,10,9088.86678671331,2.9803510799368656e-7
AZ,29,1,1,FALSE,36.93,291,1,0,0,1,1,0,3.5,0,1,0,0,0,422,439,17,7,-2108.4098059964836,2.976769288337647e-7
AZ,41,1,1,FALSE,58.26,444,0,1,1,1,0,0,9,0,1,0,0,0,527,534,7,10,1493.938057525169,2.979156687505347e-7
AZ,36,0,1,FALSE,40.91,333,1,0,0,1,1,0,2.69,0,0,0,0,0,447,474,27,7,-3768.7752015665246,2.965709746692133e-7
AZ,48,1,1,FALSE,41.68,492,0,1,1,1,0,0,6.5,0,1,0,0,0,302,329,27,10,8217.524910113741,3.0019293426237586e-7
AZ,28,1,1,FALSE,36.09,299,1,0,0,1,1,0,1.1,0,0,0,0,0,105,119,14,6,-6755.7002833190345,3.045539259097943e-7
AZ,66,1,1,FALSE,47.88,501,0,1,0,1,1,1,15.12,0,1,0,0,0,215,229,14,6,-7270.897430777906,2.979156687505347e-7
AZ,61,1,1,FALSE,43.26,501,1,0,0,1,1,0,6,0,1,0,0,0,402,464,62,7,-3799.8943146638194,2.9247111273656893e-7
AZ,66,1,1,FALSE,63.81,501,0,1,0,1,0,1,9.3,0,0,1,1,0,302,309,7,6,-7703.409638599984,2.9141715915720684e-7
AZ,33,1,1,FALSE,42.08,492,0,1,0,1,1,0,9,0,1,0,0,0,362,384,22,6,-2611.8491891703598,2.942358769561335e-7
AZ,50,1,1,FALSE,56.44,501,1,0,0,1,1,1,7.5,0,1,0,0,0,377,424,47,8,-2508.458089045098,2.9270582338411496e-7
AZ,70,1,1,FALSE,31.27,479,1,0,0,1,1,1,3.66,0,1,0,0,0,332,379,47,6,-2565.2180102776,3.067573027400987e-7
AZ,59,1,1,FALSE,36.09,501,0,1,1,1,1,0,17.6,0,1,0,0,0,422,464,42,10,4243.423419330837,2.9815459345051283e-7
AZ,28,1,1,FALSE,24.95,319,0,1,0,1,0,0,4.2,0,1,0,0,0,135,154,19,7,2465.696950861919,2.9887247768045975e-7
AZ,49,1,1,FALSE,45.83,397,1,0,1,1,0,0,5.2,0,1,0,0,0,497,529,32,11,3614.095460020959,2.936464840267039e-7
AZ,37,0,1,FALSE,0,192,0,1,0,1,1,1,6.5,0,1,0,0,0,362,374,12,7,-2948.7403053295766,3.016358912981303e-7
AZ,65,1,1,FALSE,47.04,222,1,0,0,0,1,0,2.2,0,1,0,0,0,417,424,7,5,-6211.693428485407,2.952996613568557e-7
AZ,74,1,1,FALSE,41.82,501,1,0,1,1,1,1,5.3,0,1,0,0,0,482,524,42,11,10634.987242130705,3.061437138263524e-7
AZ,29,1,1,FALSE,21.76,61,0,1,0,0,0,0,0.8,0,1,1,0,0,362,384,22,3,-8563.460738274758,2.9388210440430523e-7
AZ,60,1,1,FALSE,36.09,390,0,1,0,1,1,0,6,0,1,0,0,0,362,409,47,6,-2007.5889594961081,2.963671559106175e-7
AZ,64,1,1,FALSE,66.22,188,1,0,1,1,0,1,2.49,0,1,0,0,0,482,489,7,11,784.9154360282264,2.8955250042122807e-7
AZ,63,1,1,FALSE,80.26,501,1,0,1,1,1,0,16.24,0,1,0,0,0,557,584,27,11,966.5413233556847,2.9188512997848215e-7
AZ,42,1,1,FALSE,38.51,433,1,0,1,1,1,0,6.8,0,1,0,0,0,412,429,17,10,6772.613348812267,2.993519937081377e-7
AZ,52,1,1,FALSE,23.05,501,1,0,0,1,1,1,2.4,0,1,0,0,0,955,964,9,7,-528.3443391125638,2.9141715915720684e-7
AZ,36,1,1,FALSE,66.55,501,1,0,1,1,0,0,8.715,0,1,1,0,0,392,419,27,10,1795.0491629089338,2.9553656128341037e-7
AZ,26,1,0,FALSE,66.22,141,0,1,1,1,1,0,1.85,0,1,1,0,0,542,564,22,10,-1387.7513883777865,2.922365836131032e-7
AZ,47,1,1,FALSE,33.82,485,1,0,0,0,1,0,4,0,1,0,0,0,482,534,52,0,-19414.43210127695,2.9482641101382146e-7
AZ,63,1,1,FALSE,48.34,481,0,1,1,1,1,1,4.76,0,1,0,0,0,452,544,92,10,1064.758884660172,2.934110458767637e-7
AZ,54,1,1,FALSE,38.4,501,1,0,0,1,1,0,2.45,0,1,1,0,0,512,544,32,6,-7247.429202225707,2.904833871143643e-7
AZ,31,1,0,FALSE,15.54,222,1,0,0,1,1,0,1.7,0,0,0,0,0,332,374,42,6,-713.6921541877209,2.921193870790244e-7
AZ,48,0,1,FALSE,31.3,501,0,1,0,1,1,0,7,0,1,0,0,0,245,274,29,7,188.72052636497392,2.9950543666347913e-07
AZ,52,0,1,FALSE,27.6,501,0,1,1,1,1,0,31.8,0,1,0,0,0,302,334,32,10,7133.3977170177095,3.0690655129355745e-7
AZ,37,1,1,FALSE,21.3,169,0,1,0,1,1,0,4.35,0,0,0,0,0,362,389,27,6,351.6056508421934,2.903668686682672e-7
AZ,60,0,1,FALSE,30.3,443,1,0,0,1,1,0,2.47,0,1,0,0,0,452,484,32,7,-1283.5755744483247,3.1709650440355373e-7
AZ,44,1,1,FALSE,61.07,501,1,0,0,1,1,0,7,0,1,0,0,0,402,479,77,7,-6850.351885239117,2.9827412513889463e-7
AZ,45,1,1,FALSE,61.07,361,1,0,1,1,1,0,1.1,0,1,0,0,0,275,304,29,10,1309.289844506915,2.949446549550974e-7
AZ,59,1,1,FALSE,47.45,501,1,0,1,1,1,0,4.49,0,1,0,0,0,422,464,42,10,3917.744210480727,2.9720000277831766e-7
AZ,45,1,1,FALSE,47.88,349,1,0,0,1,1,0,6.5,0,1,0,0,0,362,424,62,6,-6671.1809188290135,3.0540897202402853e-7
AZ,51,1,1,FALSE,66.55,247,0,1,1,1,1,1,7,0,1,0,0,0,407,429,22,10,238.07034575878788,3.0860520653173307e-7
AZ,42,1,1,FALSE,54.25,501,0,1,1,1,1,0,20.29,0,1,0,0,0,452,469,17,11,3229.104791628255,2.9743837355729233e-7
AZ,35,1,1,FALSE,17.82,488,0,1,0,1,1,0,4.9,0,1,0,0,0,422,439,17,6,122.09870742691419,2.9235382549310293e-7
AZ,48,1,1,FALSE,47.88,501,0,1,1,1,1,0,38.9,0,1,1,1,1,512,574,62,10,3608.6248755501,2.995920301146839e-7
AZ,38,1,1,FALSE,66.55,501,0,1,1,1,1,0,16.07,0,1,0,0,0,452,464,12,10,238.0703457587806,2.976769288337647e-7
AZ,68,1,1,FALSE,21.41,196,1,0,0,1,0,1,3,0,1,1,0,0,332,349,17,7,1226.6279204128723,3.070030708096963e-7
AZ,27,1,1,FALSE,26.39,304,0,1,0,1,1,0,4,0,0,0,0,0,512,529,17,7,-696.4642843558177,2.942358769561335e-7
AZ,54,1,1,FALSE,53.79,437,1,0,1,1,0,0,5.8,0,1,0,0,0,482,514,32,10,-11.234579560881684,2.930582300204548e-7
AZ,52,1,1,FALSE,58.26,303,1,0,1,1,1,1,4.91,0,1,0,0,0,542,584,42,11,4213.818634107185,2.9270582338411496e-7
AZ,25,1,1,FALSE,46.67,421,0,1,0,1,0,0,6.6,0,0,1,0,0,362,379,17,7,-4370.932668179644,3.2043277783625777e-7
AZ,63,1,1,FALSE,50.01,501,0,1,1,1,1,0,13.95,0,1,0,0,0,437,449,12,11,2146.976419254923,2.9971211797897837e-7
AZ,26,1,1,FALSE,38.51,237,0,1,0,1,0,0,3.1,0,1,0,0,0,572,589,17,8,1332.8521956482437,2.9470821280603607e-7
AZ,24,1,1,FALSE,28.3,483,0,1,0,0,0,0,1.5,0,1,0,0,0,135,154,19,0,-17181.50450819895,2.9648599600003723e-7
AZ,39,1,1,FALSE,36.7,249,0,1,0,1,0,0,7.4,0,1,0,0,0,362,399,37,8,-1308.89342899672,2.979156687505347e-7
AZ,49,1,1,FALSE,54.25,497,1,0,1,1,0,0,7.9,0,1,1,0,0,542,564,22,11,2301.9806453643923,2.941179071506108e-7
AZ,57,1,1,FALSE,48.34,501,0,1,1,1,0,0,8.3,0,1,0,0,0,572,609,37,10,1064.758884660172,2.976769288337647e-7
AZ,41,1,1,FALSE,24.26,144,0,1,0,1,0,0,1.9,0,1,1,0,0,362,374,12,6,2855.61314568574,3.1396234797854093e-7
AZ,28,1,1,FALSE,24.95,298,1,0,0,0,1,0,4.7,0,1,0,0,0,302,314,12,3,-9014.061663436929,3.073720796281378e-7
AZ,51,1,1,FALSE,63.81,501,0,1,0,1,1,0,9.005,0,1,0,0,0,437,479,42,7,-5829.424319730708,2.952996613568557e-7
AR,34,0,1,FALSE,33.13,192,0,1,0,1,1,0,5,0,1,0,0,0,185,334,149,6,-6213.05039870488,3.0116117408190046e-7
AR,67,0,1,FALSE,58.25,501,1,0,1,1,1,0,6.36,0,1,0,0,0,482,484,2,10,-184.76488985743345,2.980933528969833e-7
AR,41,0,1,FALSE,58.25,312,1,0,0,1,0,0,4.35,0,1,0,0,0,402,434,32,6,-11877.803903443393,2.9703858356411744e-7
AR,50,0,1,FALSE,24.29,303,1,0,0,1,1,1,2.5,0,1,0,0,0,392,404,12,6,-2115.7211830840133,3.0127978452870687e-7
AR,39,0,1,FALSE,29.19,414,0,1,0,1,1,0,9.8,0,1,0,0,0,1295,1354,59,7,2642.3562856231874,3.214925190427453e-7
AR,58,0,1,FALSE,38.51,397,1,0,0,1,0,0,5.2,0,1,0,0,0,1055,1074,19,6,-1195.458185336669,2.9227972240482676e-7
AR,43,0,1,FALSE,17.82,99,1,0,0,1,1,1,0.8,0,1,0,0,0,452,474,22,8,5561.859860590939,2.956379248011552e-7
AR,46,1,1,FALSE,23.65,205,0,1,0,0,1,1,2.3,0,0,0,0,0,417,419,2,1,-14194.88175339107,2.894363420163925e-7
AR,44,0,1,FALSE,42.5,404,1,0,0,1,1,1,4,0,1,0,0,0,422,449,27,6,-6127.897269038087,3.009240907962787e-7
AR,65,0,1,FALSE,47.3,501,1,0,0,1,1,1,5.49,0,1,0,0,0,422,429,7,8,-1416.2207779676587,3.010426095103388e-7
AR,46,1,1,FALSE,19.56,74,0,1,0,1,1,1,2.25,0,0,0,0,0,482,534,52,6,218.88069309686125,3.026082075521118e-7
AR,71,0,1,FALSE,24.29,270,1,0,0,1,0,0,3.28,0,1,0,0,0,482,514,32,6,-2115.7211830840133,2.926253781646356e-7
AR,26,0,1,FALSE,33.82,226,0,1,0,1,0,0,3,0,1,0,0,0,605,609,4,7,-1907.3814704894785,3.670095803185579e-7
AR,42,0,1,FALSE,48.78,302,0,1,0,1,1,0,2.3,0,1,0,0,0,422,434,12,7,-3076.693060788617,3.067857645687798e-7
AR,39,0,1,TRUE,42.08,302,1,0,0,1,0,0,4,0,1,1,0,0,482,499,17,6,160.03750256783132,3.0390085679475227e-7
AR,31,0,1,FALSE,23.63,207,0,1,0,1,1,0,1.07,0,1,1,0,0,452,479,27,6,687.0644341421794,3.362307117201228e-7
AR,35,0,1,FALSE,33.68,303,1,0,0,1,0,0,4,0,0,1,0,0,502,509,7,6,-7813.3282780948975,2.9587091662723266e-7
AR,44,0,1,FALSE,17.82,174,1,0,0,1,1,0,2.8,0,1,0,0,0,392,409,17,6,122.09870742691237,3.0330319826340303e-7
AR,42,0,1,FALSE,29.81,501,0,1,0,1,1,0,11.5,0,1,0,0,0,285,339,54,7,658.6196823701976,2.9750691659189276e-7
AR,76,0,1,FALSE,80.53,501,0,1,1,1,0,1,43.67,0,1,0,0,0,332,344,12,11,-4.095150517241564,2.9879857538963205e-7
AR,25,0,1,FALSE,57.5,414,1,0,1,1,0,0,5.44,0,1,1,1,0,362,379,17,10,2486.00561120408,2.94127863956422e-7
AR,33,1,1,FALSE,53.6,469,0,1,1,1,1,0,16,0,1,0,0,0,452,464,12,11,5786.121798205779,2.9270582338411496e-7
AR,27,1,1,FALSE,17.38,250,0,1,0,0,0,0,3,0,1,0,0,0,1355,1374,19,5,-491.5135796957384,3.1711817755701795e-7
AR,60,0,1,FALSE,27.6,381,0,1,0,1,1,0,3.7,0,1,0,0,0,452,454,2,6,-3746.124589310344,2.9633744142163013e-7
AR,60,0,1,FALSE,37.97,454,0,1,0,1,1,1,5.6,0,1,0,0,0,1025,1059,34,6,-2366.6074638514874,2.9868092460598875e-7
AR,29,0,1,FALSE,26.16,166,1,0,0,1,0,0,2.2,0,1,1,1,0,462,479,17,7,4566.652439325968,3.005688096217773e-7
AR,35,0,1,FALSE,35.78,81,1,0,0,1,0,0,1.66,0,1,0,0,0,845,884,39,6,-3775.93260626349,2.94707758051288e-7
AR,39,0,1,FALSE,24.95,226,0,1,0,1,0,1,3,0,1,1,0,0,845,874,29,6,-854.4199336908919,2.962207425366282e-7
AR,27,1,1,FALSE,36.09,417,0,1,0,1,1,1,4.26,0,1,0,0,0,392,409,17,6,-2007.58895949611,3.004336215516715e-7
AR,33,1,1,FALSE,47.88,501,0,1,0,1,1,0,5.1,0,1,0,0,0,377,424,47,8,-1831.1362776138776,3.032149513445204e-7
AR,34,0,1,FALSE,21.3,229,0,1,0,1,0,1,2.38,0,1,1,0,0,422,439,17,6,377.8860148869735,2.94127863956422e-7
AR,51,0,1,FALSE,24.6,243,0,1,0,1,0,0,0.47,0,1,0,0,0,422,439,17,6,770.8803345665365,3.0234934586701965e-7
AR,49,0,1,FALSE,0,501,0,1,0,1,1,0,9.6,0,1,0,0,0,275,319,44,8,-662.2685030904067,3.0234934586701965e-7
AR,43,1,1,FALSE,80.53,501,0,1,1,1,1,0,40.9,0,1,0,0,0,407,424,17,11,-4.095150517241564,2.916510540512491e-7
AR,36,0,1,FALSE,24.6,79,0,1,0,1,1,0,2.4,0,1,0,0,0,452,469,17,6,191.65060990325674,2.9482387152926086e-7
AR,48,0,1,FALSE,24.87,162,1,0,0,0,0,0,2.12,0,1,0,0,0,497,509,12,4,-9130.717806072309,3.0151714311906136e-7
AR,41,1,1,FALSE,64.09,501,0,1,1,1,0,0,4.69,0,1,0,0,0,402,449,47,10,-971.1803627008262,3.0540897202402853e-7
AR,38,0,1,FALSE,17.82,147,1,0,0,1,1,0,1.4,0,1,0,0,0,382,389,7,6,-179.902101388745,2.932023632850139e-7
AR,61,0,1,FALSE,60.08,501,1,0,1,1,1,1,5,0,1,0,0,0,422,439,17,11,1673.1000162223427,3.077533679613829e-7
AR,38,0,1,FALSE,23.65,335,1,0,0,1,0,0,5.82,0,1,0,0,0,362,384,22,8,4844.282282683022,2.956379248011552e-7
AR,31,0,1,FALSE,32.5,342,1,0,1,1,1,1,3,0,1,0,0,0,45,59,14,11,6062.0604649053275,2.925101150031729e-7
AR,37,1,1,FALSE,36.09,501,0,1,1,1,1,0,9.64,0,1,0,0,0,482,504,22,10,4123.822023009019,3.0724902910224844e-7
AR,58,0,1,FALSE,22.44,246,0,1,0,1,1,1,5,0,1,0,0,0,885,904,19,6,-296.74403403256656,2.94127863956422e-7
AR,73,1,1,FALSE,66.22,501,0,1,1,1,1,0,11.35,0,1,0,0,0,377,399,22,11,1332.1291882042287,2.9863299777228815e-7
AR,25,1,1,FALSE,36.03,310,1,0,0,1,1,0,2.5,0,1,0,0,0,512,529,17,7,-4923.782319188565,3.0224472419843925e-7
AR,55,0,1,FALSE,54.92,501,1,0,0,1,1,1,7.05,0,1,0,0,0,1095,1119,24,7,-5936.778787516443,2.9891627169495544e-7
AR,33,1,1,TRUE,24.29,33,1,0,0,1,0,0,1.01,0,1,0,0,0,452,464,12,6,-2115.7211830840133,3.2886661160680106e-7
AR,33,1,1,FALSE,13.88,181,1,0,0,1,1,1,2.73,0,1,0,0,0,482,499,17,6,1107.8920160010312,3.026082075521118e-7
AR,35,1,1,FALSE,18.29,501,0,1,1,1,0,0,6.8,0,1,0,0,0,482,514,32,10,12325.738612043358,2.9518128010890897e-7
AR,37,1,0,FALSE,60.08,353,1,0,1,1,1,0,3.8,0,1,0,0,0,422,429,7,11,1662.6937744508941,2.921193870790244e-7
AR,73,0,1,FALSE,33.68,349,0,1,0,1,1,1,3.36,0,1,0,0,0,482,494,12,6,-1673.6502711344583,3.0187352551290557e-7
AR,39,0,1,FALSE,22.65,190,0,1,0,1,0,1,2.3,0,1,0,0,0,332,379,47,7,5576.394270617295,3.165978821080461e-7
AR,42,1,1,FALSE,38.51,144,0,1,0,0,0,0,1.9,0,1,0,0,0,1245,1249,4,6,-3432.3032513250873,3.120834482768287e-7
AR,35,0,1,FALSE,60.08,407,1,0,1,1,1,0,4.12,0,1,0,0,0,457,459,2,11,1662.693774450895,2.9378046551079456e-7
AR,40,0,1,FALSE,21.76,109,1,0,0,1,0,0,2.5,0,1,0,0,0,245,334,89,6,-403.81900852871877,2.9598748015688343e-7
AR,43,0,1,FALSE,36.03,313,1,0,0,1,1,0,2.8,0,1,0,0,0,437,444,7,7,-4923.782319188565,3.044996724574565e-7
AR,41,0,1,FALSE,19.56,381,0,1,1,1,0,0,5,0,1,0,0,0,402,414,12,10,10803.043823240576,2.9703858356411744e-7
AR,37,1,1,FALSE,63.81,501,1,0,1,1,1,0,5.6,0,1,0,0,0,437,459,22,10,2330.2174100153297,2.954180884091153e-7
AR,46,0,1,FALSE,75.58,501,0,1,1,1,1,0,5.6,0,1,0,0,0,467,499,32,10,-2532.45272969104,2.954051131698299e-7
AR,27,1,1,FALSE,24.6,196,1,0,0,0,1,0,1,0,0,1,0,0,482,584,102,0,-16127.632849588821,2.900175836569616e-7
AR,36,0,1,FALSE,20.2,501,1,0,0,0,0,0,5.7,0,1,0,0,0,332,394,62,5,-2449.9873455359484,3.0080561792198365e-7
AR,34,0,1,FALSE,26.39,118,1,0,0,1,1,1,2,0,1,0,0,0,447,454,7,8,2023.4162922261926,2.956379248011552e-7
AR,55,0,1,FALSE,39.8,325,0,1,0,1,1,1,3.2,0,1,0,0,0,332,349,17,6,-3417.7191220329314,2.9435968700481403e-7
CA,24,1,0,FALSE,24.87,501,0,1,1,1,1,0,0.7,0,1,0,0,0,542,554,12,10,7222.892306482117,3.073720796281378e-7
CA,41,1,1,FALSE,64.27,501,1,0,1,1,0,0,10,0,1,0,0,0,557,564,7,10,457.0275658746177,2.931757898135507e-7
CA,68,1,1,FALSE,47.88,501,0,1,1,1,1,0,9.5,0,1,0,0,0,1025,1039,14,10,4208.341387499044,2.8966870377030953e-7
CA,51,1,1,FALSE,31.23,403,1,0,1,1,1,0,6.5,0,1,0,0,0,512,554,42,10,6322.330767343403,2.941179071506108e-7
CA,25,1,1,FALSE,43.04,304,1,0,1,1,0,0,4,0,1,1,1,0,482,509,27,11,5932.741872244085,2.969618163541513e-7
CA,29,1,1,FALSE,21.41,298,0,1,0,1,0,0,2,0,0,0,0,0,332,364,32,7,1226.6279204128723,2.935287421820871e-7
CA,36,1,1,FALSE,45.83,501,1,0,1,1,0,0,7.5,0,1,1,0,0,497,509,12,10,894.2148834389445,2.9827412513889463e-7
CA,44,1,0,FALSE,22.44,116,1,0,0,0,0,0,1.9,0,1,0,0,0,362,424,62,2,-11176.266340360622,2.994719886970585e-7
CA,26,1,0,FALSE,66.22,396,0,1,1,1,0,0,5.21,0,1,1,0,0,422,544,122,10,-1387.7513883777847,3.0761832353121634e-7
CA,43,1,1,FALSE,44.4,501,1,0,1,1,1,0,3.5,0,1,0,0,0,482,524,42,11,6718.402733790487,3.0224472419843925e-7
CA,43,1,1,FALSE,47.88,368,0,1,1,1,0,0,4,0,1,0,0,0,442,474,32,10,4208.3413874990365,3.2313439996333876e-7
CA,36,1,0,FALSE,23.05,501,0,1,0,1,0,0,7,0,0,0,0,0,935,944,9,6,-3124.7022642193915,3.1396234797854093e-7
